#TimeStamp;TripTime;Type
35;12;O
38;11;O
39;13;O
55;27;O
70;18;O
74;26;O
100;18;O
110;11;O
125;16;O
139;12;O
157;15;O
189;25;O
206;25;O
219;31;O
221;21;O
234;22;O
264;19;O
276;16;O
311;16;O
332;26;O
342;19;O
360;18;O
370;20;O
371;13;O
391;15;O
414;26;O
445;24;O
446;23;O
447;17;O
472;25;O
502;44;O
511;12;O
535;17;O
539;23;O
555;28;O
563;20;O
569;14;O
593;23;O
602;16;O
624;16;O
637;13;O
661;17;O
666;30;O
680;21;O
683;20;O
737;15;O
739;32;O
770;23;O
774;15;O
788;32;O
803;19;O
806;32;O
828;12;O
831;7;O
885;13;O
907;16;O
912;21;O
914;27;O
934;41;O
943;19;O
949;20;O
985;20;O
1002;32;O
1017;13;O
1019;14;O
1026;19;O
1039;14;O
1072;26;O
1094;25;O
1104;16;O
1106;19;O
1117;19;O
1135;16;O
1175;13;O
1182;18;O
1198;13;O
1222;16;O
1236;24;O
1241;26;O
1254;8;O
1256;22;O
1313;21;O
1339;29;O
1340;31;O
1343;16;O
1355;23;O
1383;23;O
1393;13;O
1400;13;O
1431;20;O
1433;20;O
1440;14;O
1466;28;O
1472;13;O
1501;12;O
1525;79;O
1540;23;O
1546;20;O
1563;14;O
1570;23;O
1595;26;O
1612;26;O
1632;27;O
1633;24;O
1637;34;O
1666;22;O
1671;13;O
1686;12;O
1703;20;O
1707;18;O
1721;18;O
1750;23;O
1752;25;O
1753;15;O
1768;13;O
1772;15;O
1796;12;O
